#,Date Time,Temp (°C) c:2,Water Level (meters)
665,4/2/2019 2:40,1.548,0.112
666,4/2/2019 2:50,1.548,0.112
667,4/2/2019 3:00,1.548,0.112
668,4/2/2019 3:10,1.548,0.11
669,4/2/2019 3:20,1.548,0.11
670,4/2/2019 3:30,1.548,0.111
671,4/2/2019 3:40,1.548,0.109
672,4/2/2019 3:50,1.548,0.11
673,4/2/2019 4:00,1.548,0.112
674,4/2/2019 4:10,1.548,0.111
675,4/2/2019 4:20,1.548,0.109
676,4/2/2019 4:30,1.548,0.107
677,4/2/2019 4:40,1.548,0.11
678,4/2/2019 4:50,1.548,0.108
679,4/2/2019 5:00,1.548,0.109
680,4/2/2019 5:10,1.548,0.108
681,4/2/2019 5:20,1.548,0.107
682,4/2/2019 5:30,1.548,0.108
683,4/2/2019 5:40,1.548,0.106
684,4/2/2019 5:50,1.548,0.107
685,4/2/2019 6:00,1.548,0.106
686,4/2/2019 6:10,1.548,0.108
687,4/2/2019 6:20,1.548,0.106
688,4/2/2019 6:30,1.548,0.106
689,4/2/2019 6:40,1.548,0.105
690,4/2/2019 6:50,1.548,0.106
691,4/2/2019 7:00,1.548,0.107
692,4/2/2019 7:10,1.548,0.105
693,4/2/2019 7:20,1.548,0.106
694,4/2/2019 7:30,1.548,0.104
695,4/2/2019 7:40,1.548,0.105
696,4/2/2019 7:50,1.548,0.104
697,4/2/2019 8:00,1.548,0.105
698,4/2/2019 8:10,1.548,0.105
699,4/2/2019 8:20,1.548,0.104
700,4/2/2019 8:30,1.548,0.104
701,4/2/2019 8:40,1.548,0.105
702,4/2/2019 8:50,1.548,0.104
703,4/2/2019 9:00,1.548,0.102
704,4/2/2019 9:10,1.548,0.102
705,4/2/2019 9:20,1.548,0.1
706,4/2/2019 9:30,1.548,0.101
707,4/2/2019 9:40,1.548,0.1
708,4/2/2019 9:50,1.548,0.102
709,4/2/2019 10:00,1.548,0.1
710,4/2/2019 10:10,1.548,0.1
711,4/2/2019 10:20,1.548,0.1
712,4/2/2019 10:30,1.548,0.099
713,4/2/2019 10:40,1.548,0.1
714,4/2/2019 10:50,1.548,0.097
715,4/2/2019 11:00,1.548,0.097
716,4/2/2019 11:10,1.548,0.095
717,4/2/2019 11:20,1.548,0.096
718,4/2/2019 11:30,1.548,0.096
719,4/2/2019 11:40,1.548,0.096
720,4/2/2019 11:50,1.548,0.094
721,4/2/2019 12:00,1.548,0.093
722,4/2/2019 12:10,1.548,0.09
723,4/2/2019 12:20,1.548,0.092
724,4/2/2019 12:30,1.548,0.091
725,4/2/2019 12:40,1.548,0.095
726,4/2/2019 12:50,1.548,0.092
727,4/2/2019 13:00,1.548,0.097
728,4/2/2019 13:10,1.548,0.094
729,4/2/2019 13:20,1.548,0.097
730,4/2/2019 13:30,1.548,0.093
731,4/2/2019 13:40,1.548,0.096
732,4/2/2019 13:50,1.548,0.096
733,4/2/2019 14:00,1.548,0.096
734,4/2/2019 14:10,1.548,0.092
735,4/2/2019 14:20,1.548,0.095
736,4/2/2019 14:30,1.548,0.094
737,4/2/2019 14:40,1.548,0.095
738,4/2/2019 14:50,1.548,0.093
739,4/2/2019 15:00,1.548,0.097
740,4/2/2019 15:10,1.548,0.099
741,4/2/2019 15:20,1.548,0.098
742,4/2/2019 15:30,1.548,0.1
743,4/2/2019 15:40,1.548,0.101
744,4/2/2019 15:50,1.548,0.1
745,4/2/2019 16:00,1.548,0.103
746,4/2/2019 16:10,1.548,0.106
747,4/2/2019 16:20,1.548,0.106
748,4/2/2019 16:30,1.548,0.109
749,4/2/2019 16:40,1.548,0.107
750,4/2/2019 16:50,1.548,0.109
751,4/2/2019 17:00,1.548,0.112
752,4/2/2019 17:10,1.548,0.112
753,4/2/2019 17:20,1.548,0.112
754,4/2/2019 17:30,1.548,0.111
755,4/2/2019 17:40,1.548,0.11
756,4/2/2019 17:50,1.548,0.11
757,4/2/2019 18:00,1.548,0.111
758,4/2/2019 18:10,1.548,0.11
759,4/2/2019 18:20,1.548,0.11
760,4/2/2019 18:30,1.548,0.113
761,4/2/2019 18:40,1.548,0.111
762,4/2/2019 18:50,1.548,0.111
763,4/2/2019 19:00,1.548,0.112
764,4/2/2019 19:10,1.548,0.11
765,4/2/2019 19:20,1.548,0.111
766,4/2/2019 19:30,1.548,0.113
767,4/2/2019 19:40,1.548,0.113
768,4/2/2019 19:50,1.548,0.11
769,4/2/2019 20:00,1.548,0.11
770,4/2/2019 20:10,1.548,0.106
771,4/2/2019 20:20,1.548,0.105
772,4/2/2019 20:30,1.548,0.105
773,4/2/2019 20:40,1.548,0.108
774,4/2/2019 20:50,1.548,0.105
775,4/2/2019 21:00,1.548,0.105
776,4/2/2019 21:10,1.548,0.104
777,4/2/2019 21:20,1.548,0.105
778,4/2/2019 21:30,1.548,0.104
779,4/2/2019 21:40,1.548,0.104
780,4/2/2019 21:50,1.548,0.103
781,4/2/2019 22:00,1.548,0.102
782,4/2/2019 22:10,1.548,0.102
783,4/2/2019 22:20,1.548,0.102
784,4/2/2019 22:30,1.548,0.101
785,4/2/2019 22:40,1.548,0.101
786,4/2/2019 22:50,1.548,0.101
787,4/2/2019 23:00,1.548,0.099
788,4/2/2019 23:10,1.548,0.099
789,4/2/2019 23:20,1.548,0.099
790,4/2/2019 23:30,1.548,0.1
791,4/2/2019 23:40,1.548,0.098
792,4/2/2019 23:50,1.548,0.098
793,4/3/2019 0:00,1.548,0.099
794,4/3/2019 0:10,1.548,0.098
795,4/3/2019 0:20,1.548,0.099
796,4/3/2019 0:30,1.548,0.098
797,4/3/2019 0:40,1.548,0.097
798,4/3/2019 0:50,1.548,0.097
799,4/3/2019 1:00,1.548,0.096
800,4/3/2019 1:10,1.548,0.097
801,4/3/2019 1:20,1.548,0.097
802,4/3/2019 1:30,1.548,0.096
803,4/3/2019 1:40,1.548,0.097
804,4/3/2019 1:50,1.548,0.097
805,4/3/2019 2:00,1.548,0.097
806,4/3/2019 2:10,1.548,0.097
807,4/3/2019 2:20,1.548,0.098
808,4/3/2019 2:30,1.548,0.096
809,4/3/2019 2:40,1.548,0.095
810,4/3/2019 2:50,1.548,0.097
811,4/3/2019 3:00,1.548,0.098
812,4/3/2019 3:10,1.548,0.097
813,4/3/2019 3:20,1.548,0.099
814,4/3/2019 3:30,1.548,0.097
815,4/3/2019 3:40,1.548,0.097
816,4/3/2019 3:50,1.548,0.097
817,4/3/2019 4:00,1.548,0.098
818,4/3/2019 4:10,1.548,0.098
819,4/3/2019 4:20,1.548,0.097
820,4/3/2019 4:30,1.548,0.099
821,4/3/2019 4:40,1.548,0.099
822,4/3/2019 4:50,1.548,0.098
823,4/3/2019 5:00,1.548,0.097
824,4/3/2019 5:10,1.548,0.097
825,4/3/2019 5:20,1.548,0.098
826,4/3/2019 5:30,1.548,0.099
827,4/3/2019 5:40,1.548,0.101
828,4/3/2019 5:50,1.548,0.099
829,4/3/2019 6:00,1.548,0.098
830,4/3/2019 6:10,1.548,0.099
831,4/3/2019 6:20,1.548,0.099
832,4/3/2019 6:30,1.548,0.099
833,4/3/2019 6:40,1.548,0.097
834,4/3/2019 6:50,1.548,0.098
835,4/3/2019 7:00,1.548,0.096
836,4/3/2019 7:10,1.548,0.097
837,4/3/2019 7:20,1.548,0.097
838,4/3/2019 7:30,1.548,0.095
839,4/3/2019 7:40,1.548,0.098
840,4/3/2019 7:50,1.548,0.096
841,4/3/2019 8:00,1.548,0.097
842,4/3/2019 8:10,1.548,0.097
843,4/3/2019 8:20,1.548,0.095
844,4/3/2019 8:30,1.548,0.095
845,4/3/2019 8:40,1.548,0.095
846,4/3/2019 8:50,1.548,0.095
847,4/3/2019 9:00,1.548,0.097
848,4/3/2019 9:10,1.548,0.095
849,4/3/2019 9:20,1.548,0.095
850,4/3/2019 9:30,1.548,0.095
851,4/3/2019 9:40,1.548,0.095
852,4/3/2019 9:50,1.548,0.095
853,4/3/2019 10:00,1.548,0.095
854,4/3/2019 10:10,1.548,0.095
855,4/3/2019 10:20,1.548,0.095
856,4/3/2019 10:30,1.548,0.093
857,4/3/2019 10:40,1.548,0.095
858,4/3/2019 10:50,1.548,0.093
859,4/3/2019 11:00,1.548,0.094
860,4/3/2019 11:10,1.548,0.091
861,4/3/2019 11:20,1.548,0.093
862,4/3/2019 11:30,1.548,0.092
863,4/3/2019 11:40,1.548,0.09
864,4/3/2019 11:50,1.548,0.089
865,4/3/2019 12:00,1.548,0.088
866,4/3/2019 12:10,1.548,0.085
867,4/3/2019 12:20,1.548,0.086
868,4/3/2019 12:30,1.548,0.085
869,4/3/2019 12:40,1.548,0.085
870,4/3/2019 12:50,1.548,0.085
871,4/3/2019 13:00,1.548,0.088
872,4/3/2019 13:10,1.548,0.091
873,4/3/2019 13:20,1.548,0.094
874,4/3/2019 13:30,1.548,0.097
875,4/3/2019 13:40,1.548,0.103
876,4/3/2019 13:50,1.548,0.109
877,4/3/2019 14:00,1.548,0.114
878,4/3/2019 14:10,1.548,0.12
879,4/3/2019 14:20,1.548,0.119
880,4/3/2019 14:30,1.548,0.124
881,4/3/2019 14:40,1.548,0.125
882,4/3/2019 14:50,1.548,0.127
883,4/3/2019 15:00,1.548,0.133
884,4/3/2019 15:10,1.548,0.133
885,4/3/2019 15:20,1.548,0.137
886,4/3/2019 15:30,1.548,0.134
887,4/3/2019 15:40,1.548,0.135
888,4/3/2019 15:50,1.548,0.133
889,4/3/2019 16:00,1.548,0.134
890,4/3/2019 16:10,1.548,0.138
891,4/3/2019 16:20,1.548,0.133
892,4/3/2019 16:30,1.548,0.135
893,4/3/2019 16:40,1.548,0.133
894,4/3/2019 16:50,1.548,0.129
895,4/3/2019 17:00,1.548,0.135
896,4/3/2019 17:10,1.548,0.129
897,4/3/2019 17:20,1.548,0.136
898,4/3/2019 17:30,1.548,0.14
899,4/3/2019 17:40,1.548,0.132
900,4/3/2019 17:50,1.548,0.139
901,4/3/2019 18:00,1.548,0.139
902,4/3/2019 18:10,1.548,0.141
903,4/3/2019 18:20,1.548,0.142
904,4/3/2019 18:30,1.548,0.142
905,4/3/2019 18:40,1.548,0.144
906,4/3/2019 18:50,1.548,0.146
907,4/3/2019 19:00,1.548,0.145
908,4/3/2019 19:10,1.548,0.144
909,4/3/2019 19:20,1.548,0.143
910,4/3/2019 19:30,1.548,0.145
911,4/3/2019 19:40,1.548,0.14
912,4/3/2019 19:50,1.548,0.137
913,4/3/2019 20:00,1.548,0.143
914,4/3/2019 20:10,1.548,0.14
915,4/3/2019 20:20,1.548,0.137
916,4/3/2019 20:30,1.548,0.137
917,4/3/2019 20:40,1.548,0.137
918,4/3/2019 20:50,1.548,0.138
919,4/3/2019 21:00,1.548,0.137
920,4/3/2019 21:10,1.548,0.138
921,4/3/2019 21:20,1.548,0.136
922,4/3/2019 21:30,1.548,0.132
923,4/3/2019 21:40,1.548,0.134
924,4/3/2019 21:50,1.548,0.134
925,4/3/2019 22:00,1.548,0.13
926,4/3/2019 22:10,1.548,0.133
927,4/3/2019 22:20,1.548,0.133
928,4/3/2019 22:30,1.548,0.128
929,4/3/2019 22:40,1.548,0.133
930,4/3/2019 22:50,1.548,0.13
931,4/3/2019 23:00,1.548,0.131
932,4/3/2019 23:10,1.548,0.133
933,4/3/2019 23:20,1.548,0.132
934,4/3/2019 23:30,1.548,0.134
935,4/3/2019 23:40,1.548,0.129
936,4/3/2019 23:50,1.548,0.131
937,4/4/2019 0:00,1.548,0.129
938,4/4/2019 0:10,1.548,0.135
939,4/4/2019 0:20,1.548,0.128
940,4/4/2019 0:30,1.548,0.127
941,4/4/2019 0:40,1.548,0.127
942,4/4/2019 0:50,1.548,0.128
943,4/4/2019 1:00,1.548,0.128
944,4/4/2019 1:10,1.548,0.129
945,4/4/2019 1:20,1.548,0.124
946,4/4/2019 1:30,1.548,0.126
947,4/4/2019 1:40,1.548,0.124
948,4/4/2019 1:50,1.548,0.123
949,4/4/2019 2:00,1.548,0.128
950,4/4/2019 2:10,1.548,0.129
951,4/4/2019 2:20,1.548,0.125
952,4/4/2019 2:30,1.548,0.125
953,4/4/2019 2:40,1.548,0.126
954,4/4/2019 2:50,1.548,0.12
955,4/4/2019 3:00,1.548,0.124
956,4/4/2019 3:10,1.548,0.12
957,4/4/2019 3:20,1.548,0.118
958,4/4/2019 3:30,1.548,0.118
959,4/4/2019 3:40,1.548,0.123
960,4/4/2019 3:50,1.548,0.12
961,4/4/2019 4:00,1.548,0.116
962,4/4/2019 4:10,1.548,0.118
963,4/4/2019 4:20,1.548,0.119
964,4/4/2019 4:30,1.548,0.117
965,4/4/2019 4:40,1.548,0.117
966,4/4/2019 4:50,1.548,0.119
967,4/4/2019 5:00,1.548,0.113
968,4/4/2019 5:10,1.548,0.113
969,4/4/2019 5:20,1.548,0.113
970,4/4/2019 5:30,1.548,0.114
971,4/4/2019 5:40,1.548,0.117
972,4/4/2019 5:50,1.548,0.114
973,4/4/2019 6:00,1.548,0.114
974,4/4/2019 6:10,1.548,0.117
975,4/4/2019 6:20,1.548,0.112
976,4/4/2019 6:30,1.548,0.113
977,4/4/2019 6:40,1.548,0.113
978,4/4/2019 6:50,1.548,0.112
979,4/4/2019 7:00,1.548,0.111
980,4/4/2019 7:10,1.548,0.113
981,4/4/2019 7:20,1.548,0.108
982,4/4/2019 7:30,1.548,0.108
983,4/4/2019 7:40,1.548,0.113
984,4/4/2019 7:50,1.548,0.11
985,4/4/2019 8:00,1.548,0.113
986,4/4/2019 8:10,1.548,0.111
987,4/4/2019 8:20,1.548,0.11
988,4/4/2019 8:30,1.548,0.112
989,4/4/2019 8:40,1.548,0.113
990,4/4/2019 8:50,1.548,0.11
991,4/4/2019 9:00,1.548,0.112
992,4/4/2019 9:10,1.548,0.112
993,4/4/2019 9:20,1.548,0.11
994,4/4/2019 9:30,1.548,0.11
995,4/4/2019 9:40,1.548,0.104
996,4/4/2019 9:50,1.548,0.105
997,4/4/2019 10:00,1.548,0.105
998,4/4/2019 10:10,1.548,0.102
999,4/4/2019 10:20,1.548,0.108
1000,4/4/2019 10:30,1.548,0.105
1001,4/4/2019 10:40,1.548,0.102
1002,4/4/2019 10:50,1.548,0.106
1003,4/4/2019 11:00,1.548,0.103
1004,4/4/2019 11:10,1.548,0.104
1005,4/4/2019 11:20,1.548,0.107
1006,4/4/2019 11:30,1.548,0.106
1007,4/4/2019 11:40,1.548,0.1
1008,4/4/2019 11:50,1.548,0.104
1009,4/4/2019 12:00,1.548,0.1
1010,4/4/2019 12:10,1.548,0.098
1011,4/4/2019 12:20,1.548,0.1
1012,4/4/2019 12:30,1.548,0.101
1013,4/4/2019 12:40,1.548,0.094
1014,4/4/2019 12:50,1.548,0.098
1015,4/4/2019 13:00,1.548,0.092
1016,4/4/2019 13:10,1.548,0.099
1017,4/4/2019 13:20,1.548,0.1
1018,4/4/2019 13:30,1.548,0.099
1019,4/4/2019 13:40,1.548,0.098
1020,4/4/2019 13:50,1.548,0.097
1021,4/4/2019 14:00,1.548,0.096
1022,4/4/2019 14:10,1.548,0.097
1023,4/4/2019 14:20,1.548,0.096
1024,4/4/2019 14:30,1.548,0.093
1025,4/4/2019 14:40,1.548,0.092
1026,4/4/2019 14:50,1.548,0.094
1027,4/4/2019 15:00,1.548,0.098
1028,4/4/2019 15:10,1.548,0.1
1029,4/4/2019 15:20,1.548,0.097
1030,4/4/2019 15:30,1.548,0.097
1031,4/4/2019 15:40,1.548,0.096
1032,4/4/2019 15:50,1.548,0.097
1033,4/4/2019 16:00,1.548,0.099
1034,4/4/2019 16:10,1.548,0.094
1035,4/4/2019 16:20,1.548,0.09
1036,4/4/2019 16:30,1.548,0.096
1037,4/4/2019 16:40,1.548,0.101
1038,4/4/2019 16:50,1.548,0.097
1039,4/4/2019 17:00,1.548,0.097
1040,4/4/2019 17:10,1.548,0.1
1041,4/4/2019 17:20,1.548,0.1
1042,4/4/2019 17:30,1.548,0.102
1043,4/4/2019 17:40,1.548,0.1
1044,4/4/2019 17:50,1.548,0.1
1045,4/4/2019 18:00,1.548,0.098
1046,4/4/2019 18:10,1.548,0.103
1047,4/4/2019 18:20,1.548,0.1
1048,4/4/2019 18:30,1.548,0.099
1049,4/4/2019 18:40,1.548,0.095
1050,4/4/2019 18:50,1.548,0.098
1051,4/4/2019 19:00,1.548,0.098
1052,4/4/2019 19:10,1.548,0.098
1053,4/4/2019 19:20,1.548,0.096
1054,4/4/2019 19:30,1.548,0.096
1055,4/4/2019 19:40,1.548,0.097
1056,4/4/2019 19:50,1.548,0.099
1057,4/4/2019 20:00,1.548,0.099
1058,4/4/2019 20:10,1.548,0.099
1059,4/4/2019 20:20,1.548,0.093
1060,4/4/2019 20:30,1.548,0.097
1061,4/4/2019 20:40,1.548,0.097
1062,4/4/2019 20:50,1.548,0.097
1063,4/4/2019 21:00,1.548,0.094
1064,4/4/2019 21:10,1.548,0.095
1065,4/4/2019 21:20,1.548,0.095
1066,4/4/2019 21:30,1.548,0.095
1067,4/4/2019 21:40,1.548,0.094
1068,4/4/2019 21:50,1.548,0.097
1069,4/4/2019 22:00,1.548,0.094
1070,4/4/2019 22:10,1.548,0.092
1071,4/4/2019 22:20,1.548,0.094
1072,4/4/2019 22:30,1.548,0.093
1073,4/4/2019 22:40,1.548,0.095
1074,4/4/2019 22:50,1.548,0.094
1075,4/4/2019 23:00,1.548,0.095
1076,4/4/2019 23:10,1.548,0.095
1077,4/4/2019 23:20,1.548,0.092
1078,4/4/2019 23:30,1.548,0.092
1079,4/4/2019 23:40,1.548,0.094
1080,4/4/2019 23:50,1.548,0.093
1081,4/5/2019 0:00,1.548,0.094
1082,4/5/2019 0:10,1.548,0.093
1083,4/5/2019 0:20,1.548,0.092
1084,4/5/2019 0:30,1.548,0.092
1085,4/5/2019 0:40,1.548,0.09
1086,4/5/2019 0:50,1.548,0.092
1087,4/5/2019 1:00,1.548,0.094
1088,4/5/2019 1:10,1.548,0.094
1089,4/5/2019 1:20,1.548,0.095
1090,4/5/2019 1:30,1.548,0.093
1091,4/5/2019 1:40,1.548,0.094
1092,4/5/2019 1:50,1.548,0.092
1093,4/5/2019 2:00,1.548,0.091
1094,4/5/2019 2:10,1.548,0.092
1095,4/5/2019 2:20,1.548,0.091
1096,4/5/2019 2:30,1.548,0.092
1097,4/5/2019 2:40,1.548,0.093
1098,4/5/2019 2:50,1.548,0.093
1099,4/5/2019 3:00,1.548,0.092
1100,4/5/2019 3:10,1.548,0.092
1101,4/5/2019 3:20,1.548,0.092
1102,4/5/2019 3:30,1.548,0.09
1103,4/5/2019 3:40,1.548,0.089
1104,4/5/2019 3:50,1.548,0.089
1105,4/5/2019 4:00,1.548,0.087
1106,4/5/2019 4:10,1.548,0.088
1107,4/5/2019 4:20,1.548,0.086
1108,4/5/2019 4:30,1.548,0.084
1109,4/5/2019 4:40,1.548,0.085
1110,4/5/2019 4:50,1.548,0.085
1111,4/5/2019 5:00,1.548,0.089
1112,4/5/2019 5:10,1.548,0.087
1113,4/5/2019 5:20,1.548,0.087
1114,4/5/2019 5:30,1.548,0.087
1115,4/5/2019 5:40,1.548,0.087
1116,4/5/2019 5:50,1.548,0.086
1117,4/5/2019 6:00,1.548,0.085
1118,4/5/2019 6:10,1.548,0.085
1119,4/5/2019 6:20,1.548,0.087
1120,4/5/2019 6:30,1.548,0.084
1121,4/5/2019 6:40,1.548,0.081
1122,4/5/2019 6:50,1.548,0.082
1123,4/5/2019 7:00,1.548,0.082
1124,4/5/2019 7:10,1.548,0.08
1125,4/5/2019 7:20,1.548,0.081
1126,4/5/2019 7:30,1.548,0.083
1127,4/5/2019 7:40,1.548,0.081
1128,4/5/2019 7:50,1.548,0.079
1129,4/5/2019 8:00,1.548,0.081
1130,4/5/2019 8:10,1.548,0.081
1131,4/5/2019 8:20,1.548,0.082
1132,4/5/2019 8:30,1.548,0.082
1133,4/5/2019 8:40,1.548,0.082
1134,4/5/2019 8:50,1.548,0.081
1135,4/5/2019 9:00,1.548,0.079
1136,4/5/2019 9:10,1.548,0.079
1137,4/5/2019 9:20,1.548,0.078
1138,4/5/2019 9:30,1.548,0.079
1139,4/5/2019 9:40,1.548,0.077
1140,4/5/2019 9:50,1.548,0.077
1141,4/5/2019 10:00,1.548,0.074
1142,4/5/2019 10:10,1.548,0.076
1143,4/5/2019 10:20,1.548,0.075
1144,4/5/2019 10:30,1.548,0.077
1145,4/5/2019 10:40,1.548,0.075
1146,4/5/2019 10:50,1.548,0.075
1147,4/5/2019 11:00,1.548,0.074
1148,4/5/2019 11:10,1.548,0.073
1149,4/5/2019 11:20,1.548,0.074
1150,4/5/2019 11:30,1.548,0.074
1151,4/5/2019 11:40,1.548,0.073
1152,4/5/2019 11:50,1.548,0.074
1153,4/5/2019 12:00,1.548,0.074
1154,4/5/2019 12:10,1.548,0.072
1155,4/5/2019 12:20,1.548,0.074
1156,4/5/2019 12:30,1.548,0.072
1157,4/5/2019 12:40,1.548,0.073
1158,4/5/2019 12:50,1.548,0.073
1159,4/5/2019 13:00,1.548,0.071
1160,4/5/2019 13:10,1.548,0.074
1161,4/5/2019 13:20,1.548,0.071
1162,4/5/2019 13:30,1.548,0.069
1163,4/5/2019 13:40,1.548,0.071
1164,4/5/2019 13:50,1.548,0.069
1165,4/5/2019 14:00,1.548,0.069
1166,4/5/2019 14:10,1.548,0.069
1167,4/5/2019 14:20,1.548,0.07
1168,4/5/2019 14:30,1.548,0.073
1169,4/5/2019 14:40,1.548,0.069
1170,4/5/2019 14:50,1.548,0.07
1171,4/5/2019 15:00,1.548,0.071
1172,4/5/2019 15:10,1.548,0.071
1173,4/5/2019 15:20,1.548,0.072
1174,4/5/2019 15:30,1.548,0.07
1175,4/5/2019 15:40,1.548,0.071
1176,4/5/2019 15:50,1.548,0.071
1177,4/5/2019 16:00,1.548,0.071
1178,4/5/2019 16:10,1.548,0.07
1179,4/5/2019 16:20,1.548,0.072
1180,4/5/2019 16:30,1.548,0.07
1181,4/5/2019 16:40,1.548,0.07
1182,4/5/2019 16:50,1.548,0.073
1183,4/5/2019 17:00,1.548,0.073
1184,4/5/2019 17:10,1.548,0.071
1185,4/5/2019 17:20,1.548,0.071
1186,4/5/2019 17:30,1.548,0.073
1187,4/5/2019 17:40,1.548,0.072
1188,4/5/2019 17:50,1.548,0.072
1189,4/5/2019 18:00,1.548,0.072
1190,4/5/2019 18:10,1.548,0.072
1191,4/5/2019 18:20,1.548,0.071
1192,4/5/2019 18:30,1.548,0.072
1193,4/5/2019 18:40,1.548,0.071
1194,4/5/2019 18:50,1.548,0.072
1195,4/5/2019 19:00,1.548,0.072
1196,4/5/2019 19:10,1.548,0.072
1197,4/5/2019 19:20,1.548,0.073
1198,4/5/2019 19:30,1.548,0.071
1199,4/5/2019 19:40,1.548,0.074
1200,4/5/2019 19:50,1.548,0.07
1201,4/5/2019 20:00,1.548,0.069
1202,4/5/2019 20:10,1.548,0.071
1203,4/5/2019 20:20,1.548,0.07
1204,4/5/2019 20:30,1.548,0.07
1205,4/5/2019 20:40,1.548,0.069
1206,4/5/2019 20:50,1.548,0.069
1207,4/5/2019 21:00,1.548,0.068
1208,4/5/2019 21:10,1.548,0.069
1209,4/5/2019 21:20,1.548,0.067
1210,4/5/2019 21:30,1.548,0.068
1211,4/5/2019 21:40,1.548,0.065
1212,4/5/2019 21:50,1.548,0.066
1213,4/5/2019 22:00,1.548,0.062
1214,4/5/2019 22:10,1.548,0.064
1215,4/5/2019 22:20,1.548,0.063
1216,4/5/2019 22:30,1.548,0.065
1217,4/5/2019 22:40,1.548,0.065
1218,4/5/2019 22:50,1.548,0.066
1219,4/5/2019 23:00,1.548,0.064
1220,4/5/2019 23:10,1.548,0.062
1221,4/5/2019 23:20,1.548,0.062
1222,4/5/2019 23:30,1.548,0.062
1223,4/5/2019 23:40,1.548,0.063
1224,4/5/2019 23:50,1.548,0.063
1225,4/6/2019 0:00,1.548,0.062
1226,4/6/2019 0:10,1.548,0.061
1227,4/6/2019 0:20,1.548,0.061
1228,4/6/2019 0:30,1.548,0.06
1229,4/6/2019 0:40,1.548,0.06
1230,4/6/2019 0:50,1.548,0.06
1231,4/6/2019 1:00,1.548,0.059
1232,4/6/2019 1:10,1.548,0.059
1233,4/6/2019 1:20,1.548,0.059
1234,4/6/2019 1:30,1.548,0.059
1235,4/6/2019 1:40,1.548,0.059
1236,4/6/2019 1:50,1.548,0.059
1237,4/6/2019 2:00,1.548,0.059
1238,4/6/2019 2:10,1.548,0.06
1239,4/6/2019 2:20,1.548,0.059
1240,4/6/2019 2:30,1.548,0.059
1241,4/6/2019 2:40,1.548,0.06
1242,4/6/2019 2:50,1.548,0.06
1243,4/6/2019 3:00,1.548,0.059
1244,4/6/2019 3:10,1.548,0.059
1245,4/6/2019 3:20,1.548,0.06
1246,4/6/2019 3:30,1.548,0.059
1247,4/6/2019 3:40,1.548,0.056
1248,4/6/2019 3:50,1.548,0.058
1249,4/6/2019 4:00,1.548,0.059
1250,4/6/2019 4:10,1.548,0.059
1251,4/6/2019 4:20,1.548,0.057
1252,4/6/2019 4:30,1.548,0.058
1253,4/6/2019 4:40,1.548,0.058
1254,4/6/2019 4:50,1.548,0.057
1255,4/6/2019 5:00,1.548,0.057
1256,4/6/2019 5:10,1.548,0.057
1257,4/6/2019 5:20,1.548,0.058
1258,4/6/2019 5:30,1.548,0.057
1259,4/6/2019 5:40,1.548,0.057
1260,4/6/2019 5:50,1.548,0.053
1261,4/6/2019 6:00,1.548,0.056
1262,4/6/2019 6:10,1.548,0.054
1263,4/6/2019 6:20,1.548,0.054
1264,4/6/2019 6:30,1.548,0.051
1265,4/6/2019 6:40,1.548,0.053
1266,4/6/2019 6:50,1.548,0.053
1267,4/6/2019 7:00,1.548,0.053
1268,4/6/2019 7:10,1.548,0.053
1269,4/6/2019 7:20,1.548,0.052
1270,4/6/2019 7:30,1.548,0.053
1271,4/6/2019 7:40,1.548,0.053
1272,4/6/2019 7:50,1.548,0.053
1273,4/6/2019 8:00,1.548,0.054
1274,4/6/2019 8:10,1.548,0.052
1275,4/6/2019 8:20,1.548,0.051
1276,4/6/2019 8:30,1.548,0.051
1277,4/6/2019 8:40,1.548,0.052
1278,4/6/2019 8:50,1.548,0.049
1279,4/6/2019 9:00,1.548,0.052
1280,4/6/2019 9:10,1.548,0.05
1281,4/6/2019 9:20,1.548,0.052
1282,4/6/2019 9:30,1.548,0.051
1283,4/6/2019 9:40,1.548,0.05
1284,4/6/2019 9:50,1.548,0.05
1285,4/6/2019 10:00,1.548,0.051
1286,4/6/2019 10:10,1.548,0.048
1287,4/6/2019 10:20,1.548,0.049
1288,4/6/2019 10:30,1.548,0.047
1289,4/6/2019 10:40,1.548,0.048
1290,4/6/2019 10:50,1.548,0.048
1291,4/6/2019 11:00,1.548,0.047
1292,4/6/2019 11:10,1.548,0.047
1293,4/6/2019 11:20,1.548,0.047
1294,4/6/2019 11:30,1.548,0.047
1295,4/6/2019 11:40,1.548,0.048
1296,4/6/2019 11:50,1.548,0.045
1297,4/6/2019 12:00,1.548,0.046
1298,4/6/2019 12:10,1.548,0.044
1299,4/6/2019 12:20,1.548,0.049
1300,4/6/2019 12:30,1.548,0.047
1301,4/6/2019 12:40,1.548,0.048
1302,4/6/2019 12:50,1.548,0.047
1303,4/6/2019 13:00,1.548,0.049
1304,4/6/2019 13:10,1.548,0.052
1305,4/6/2019 13:20,1.548,0.053
1306,4/6/2019 13:30,1.548,0.053
1307,4/6/2019 13:40,1.548,0.056
1308,4/6/2019 13:50,1.548,0.056
1309,4/6/2019 14:00,1.548,0.055
1310,4/6/2019 14:10,1.548,0.056
1311,4/6/2019 14:20,1.548,0.06
1312,4/6/2019 14:30,1.548,0.062
1313,4/6/2019 14:40,1.548,0.065
1314,4/6/2019 14:50,1.548,0.065
